PARTNER_CODE,"REF_CONTEXT_
TYPE_CODE",FEES,"REVSHARE_
CAT","REVSHARE_
MODEL","BUSINESS_
TYPE","PRODUCT_
TYPE","PRICING_
MODEL_NAME",FORMULA,"EXCEPTION_
PRICING_MODEL_NAME1","EXCEPTION_
FORMULA1","ENTITY_
GROUP_1","EXCEPTION_
PRICING_MODEL_NAME2","EXCEPTION_
FORMULA2","EXCEPTION_
GROUP_2","EXCEPTION_
PRICING_MODEL_NAME3","EXCEPTION_
FORMULA3","EXCEPTION_
GROUP_3"
PTM_HOTELACCESS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_SIAMTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_AKSINDIA,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_HOJUNARA,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_GLOBALHOTELB,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_UCCIRELANDALUMNI,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0)),,,,,,,,,
PTM_NZGOLFCOURSE,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_ROMENAVI,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_GETAROOMUK,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_SUNSETTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_ADAYIN,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_SGTOURISM,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_WORLDACCOMMODATI,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_AVIS_STAFF,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0)),,,,,,,,,
PTM_HELLOUK,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_NEWMITRAPAP,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_MEXICOKANKO,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_BATHUNIVERSITY,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0)),,,,,,,,,
PTM_BLUECASTLE,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_BUYHOTEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)*0.1,,,,,,,,,
PTM_NZTOURISMGUIDE,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)*0.1,,,,,,,,,
PTM_BESTHOTELS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_CONNOISSEURCLUB,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_NSWFARMERS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0)),,,,,,,,,
PTM_MLCMEMBERREWARDS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0)),,,,,,,,,
PTM_HUBTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_VIPTRAVELCLUB,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_LUXETRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_CONCEPTTOURS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_IHOTEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_AUSTOURNET,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_LISSABONUMGEBUNG,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_MYSTICTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_KOTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_TRAVELDEPOT,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_EQUITYTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,$ per Transaction,0,,,,,,,,,
PTM_1HONGKONG,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0.05)),,,,,,,,,
HAA_NEWZEALANDEXPLOR,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_HOTELLINE,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_POLATKAN,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0)),,,,,,,,,
PTM_TRAVELLERSPOINT,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_OZLIFESTYLE,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_IPWEA,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_FOXRATES,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_LATEHOTELS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_CONCIERGEDESK,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_UNIGLOBEXXXXTRAV,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0)),,,,,,,,,
HAA_EUROTOUR,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_WHOSETRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0.1)),,,,,,,,,
HAA_BRISBANEONLINE,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_TRUTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_REISEBINE,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_EZTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0)),,,,,,,,,
PTM_EUROTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_TRAVELCENTRAL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_ACCOMMODATIONIN,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
